time,q1 (top-left),q2 (bottom-left),q3 (top-right),q4 (bottom-right)
2.398391959798995,9.039760860949439,8.19055532244844,11.108654287707202,10.429291450080907
2.4299497487437187,9.417656288337291,7.9631064865854055,11.244864075937485,10.058120253692985
2.4615075376884423,9.82255686736278,7.852788809990315,11.293070314288439,9.62897220918184
2.493065326633166,10.225315818692604,7.8772229636628515,11.24551341263761,9.162703200533374
2.5246231155778895,10.598988458202719,8.038419726162562,11.09860640313093,8.686581574386086
2.5561809045226136,10.91996778897571,8.322126108235592,10.853151074436546,8.234256171242949
2.587738693467337,11.168527849336927,8.701445776207498,10.514616758842177,7.844508261209849
2.619296482412061,11.329048950417521,9.14258883199954,10.093522741924724,7.557696856304701
2.6508542713567844,11.39010409634784,9.610181453754878,9.605960661430753,7.409156259481206
2.682412060301508,11.344508812092023,10.07084350642074,9.07426449129751,7.4206660618307065
2.7139698492462316,11.189390897778017,10.495057497025082,8.527736359908289,7.593816604757234
2.7455276381909552,10.926316676816029,10.85790041924413,8.00308007908416,7.909418192533981
2.777085427135679,10.561507545630995,11.139190123369278,7.543683274201321,8.333263004946621
2.8086432160804025,10.10618761541638,11.323400688250171,7.196226942043877,8.824401239181455
2.840201005025126,9.577111135303157,11.399529459372113,7.003107087245437,9.341933583181385
2.8717587939698497,8.997308665057359,11.360996154662585,6.991424475820243,9.848892659230284
2.9033165829145733,8.397017424764146,11.2056070364045,7.1636855158741355,10.313782894402529
2.934874371859297,7.814520755193748,10.93560285032508,7.496751600857288,10.710833750536906
2.9664321608040205,7.296048093011776,10.557813233896841,7.9498138209919125,11.019738758007858
2.997989949748744,6.8929405519082625,10.08395413418047,8.475461729875539,11.225281870077866
3.0295477386934677,6.653766752317192,9.5311213516591,9.028019419621835,11.31701360195698
3.0611055276381913,6.611300017712293,8.922537894449045,9.567637410254951,11.289024766018839
3.092663316582915,6.770287478579037,8.288564163514126,10.061420130470651,11.13982398388442
3.1242211055276385,7.105243424715833,7.667774048465549,10.483179418156078,10.872319230371476
3.155778894472362,7.570226013562186,7.107335508851262,10.8127859038722,10.49391419547262
3.1873366834170858,8.112626808873108,6.660844904724781,11.035538566749649,10.016748602364459
3.2188944723618094,8.683035515443049,6.380778873802628,11.14167985514138,9.458132123648085
3.250452261306533,9.239523019244022,6.3045065250629255,11.126067207634302,8.84123229025322
3.2820100502512566,9.748372273922497,6.4397320688924,10.987980537198908,8.19604193583722
3.31356783919598,10.183379114938408,6.760665347886361,10.731048616253087,7.560475524193897
3.345125628140704,10.524868988461575,7.218611821222499,10.363293399454303,6.980926835627641
3.3766834170854274,10.758853341723745,7.757796079172704,9.897311764913978,6.510549512077444
3.408241206030151,10.87641478646256,8.326543457674068,9.35063395172177,6.202361054021712
3.4397989949748746,10.873297177624654,8.881816209140913,8.74630623167496,6.095567271243441
3.4713567839195982,10.749656754095636,9.389692715336942,8.113709541182399,6.20028156427206
3.502914572864322,10.509942176695658,9.824348323673755,7.4894615823513275,6.492377855678266
3.534472361809046,10.162891200964848,10.16683099939399,6.917788067870643,6.923574709610875
3.5660301507537695,9.72165164454179,10.404062631900386,6.448820836294836,7.437828898900157
3.597587939698493,9.20404901627662,10.528127938247147,6.132303161053731,7.983238794445969
3.6291457286432167,8.633021148786222,10.535801963582283,6.005302554248225,8.516908337448184
3.6607035175879403,8.03719060041512,10.428254968957795,6.078316398355724,9.005442753619162
3.692261306532664,7.451378287567477,10.21089028516928,6.3300436710952015,9.423836528150558
3.7238190954773875,6.91645943780636,9.893291559354527,6.715925212092467,9.754150817882309
3.755376884422111,6.4772700699998085,9.489272082445796,7.183157661592398,9.98443844621536
3.7869346733668348,6.176751186713601,9.017024271078252,7.682234222505325,10.107976757594885
3.8184924623115584,6.045760530142923,8.499349314892184,8.172048374892965,10.122751257949341
3.850050251256282,6.092328281101732,7.963878048551295,8.620701090233418,10.031120424690195
3.8816080402010056,6.297884119677919,7.443026266737465,9.004587381961047,9.839608200625909
3.913165829145729,6.6239904324081875,6.973115170780644,9.30716638017152,9.558788205862236
3.944723618090453,7.024376338900439,6.591708929290135,9.517916008439974,9.20323251915852
3.9762814070351764,7.45480269528944,6.332249903758537,9.631562711648222,8.791490538376742
4.0078391959799,7.877989296065208,6.216414829639243,9.647543323278633,8.346028406360645
4.039396984924624,8.264856238439542,6.247328538222039,9.569632286240495,7.89297962218749
4.070954773869348,8.59405846063668,6.408112999667148,9.40567489731316,7.461420217733964
4.102512562814071,8.851050770795059,6.667164222320088,9.167375833584305,7.081720037842414
4.134070351758795,9.027199660799097,6.9867078336423045,8.870089993782058,6.782495789496667
4.165628140703518,9.119078862725004,7.330101505041662,8.532542815620008,6.586127516986344
4.197185929648242,9.127938096047894,7.665963221020138,8.176365136261776,6.503897682330808
4.228743718592965,9.059291075144845,7.969648853044372,7.825267136370811,6.532943732514268
4.260301507537689,8.922559599662714,8.223286004957865,7.503626437871902,6.656934176400785
4.2918592964824125,8.730704928413026,8.415256875154856,7.2343051220733505,6.850292718350238
4.3234170854271365,8.499764171495167,8.53957638360353,7.0357563049601906,7.083801283432029
4.35497487437186,8.24818720104736,8.595324254221342,6.918972913883583,7.329337836035319
4.386532663316584,7.995849346015434,8.586149835462553,6.885326585003509,7.562809293840104
4.418090452261307,7.762625394778364,8.51980813626287,6.9263289837056785,7.765488448873928
4.449648241206031,7.5664973336446515,8.407656885377882,7.025569212507165,7.924357081929047
4.481206030150754,7.421368331102901,8.264025001197698,7.162056366825848,8.031964436930371
4.512763819095478,7.3350296367046175,8.105349578100626,7.313747721421215,8.086095333625181
4.544321608040201,7.307908516202849,7.94898466672102,7.460366204256559,8.089369212255624
4.575879396984925,7.333103384523372,7.811637637545001,7.585224475971641,8.048782993911612
4.607437185929649,7.397762709128833,7.70751381202647,7.6762016155198305,7.975145597674746
4.638994974874373,7.485359916410809,7.646437486769074,7.726153581103073,7.882311990758139
4.670552763819096,7.578192518673428,7.632384507284154,7.732994212395156,7.786108842412251
4.70211055276382,7.65956611367155,7.662871860343195,7.699582078164131,7.702870651693455
4.733668341708543,7.715423178740271,7.729426861924117,7.63344900405923,7.647602793317938
4.765226130653267,7.7354276190724836,7.8189981662043735,7.546322392495668,7.631963936280064
4.79678391959799,7.71363481527728,7.915890802452625,7.453327747169517,7.662457806710803
4.828341708542714,7.6488874224154735,8.003755757941194,7.371725862479018,7.7393132527074515
4.859899497487437,7.545030148472397,8.06730835470893,7.3190815193194245,7.856394747913463
4.8914572864321615,7.41096405980164,8.093651453531788,7.310926437722792,8.002152893651788
4.923015075376885,7.260471540521057,8.073230499622557,7.358264255318977,8.161290128430958
4.954572864321609,7.1116397507714675,8.000517505867832,7.465534827303021,8.31667425565166
4.986130653266332,6.985618838784951,7.874529917854395,7.629675427853514,8.451112234539808
5.017688442211056,6.904452918105227,7.699264918679503,7.840568636187914,8.548785102483903
5.049246231155779,6.8879521235874135,7.484082139183853,8.082638400115961,8.596315752474863
5.080804020100503,6.950098490076224,7.243990302652816,8.337003074137435,8.583539289905142
5.112361809045227,7.096059259326393,6.9996640541207364,8.583595498703628,8.504078524099087
5.14391959798995,7.320967653901482,6.776822340267159,8.80289963315277,8.355824052326223
5.175477386934674,7.610913994998778,6.604398073116641,8.977213876601239,8.141402278180362
5.207035175879398,7.945551609929808,6.510956709052747,9.091510726806852,7.868693295379156
5.238592964824122,8.301191963398104,6.519473583032322,9.134016932687326,7.5514245750911
5.270150753768845,8.653483924929702,6.641916005882477,9.096633389890147,7.2097852409239875
5.301708542713569,8.979316703301828,6.876080085707446,8.97529089794522,6.870822046131425
5.333266331658292,9.25800132569918,7.206323800761559,8.770318200509102,6.568028281985084
5.364824120603016,9.471947015011867,7.607522507458371,8.486888586636772,6.339076930301367
5.396381909547739,9.607045074363091,8.050003796763754,8.135606424570149,6.220557689031895
5.427939698492463,9.652913574782515,8.5035822796193,7.7332787897828394,6.2398535194778395
5.459497487437186,9.60310050230797,8.940078592409204,7.303848429979952,6.407157549892646
5.4910552763819105,9.455308914609475,9.334587569213168,6.8792531128789856,6.712360375283108
5.522613065326634,9.211694604080181,9.665994181356986,6.499482222184418,7.12877234814512
5.554170854271358,8.879289201701466,9.917132762791104,6.210291809010834,7.620726334178356
5.585728643216081,8.470611730452017,10.074822110149652,6.056569421430116,8.15063252880973
5.617286432160805,8.004533198415487,10.12989175873727,6.0711031092884715,8.683343151275881
5.648844221105528,7.507409400262994,10.07725261069695,6.263449503451239,9.188069653573862
5.680402010050252,7.01429150168932,9.916041421690155,6.616679260579194,9.638881503752534
5.711959798994975,6.5694615390810105,9.649867954245279,7.094388159360344,10.014612822100393
5.743517587939699,6.2244635963744726,9.287206247234943,7.652014994128785,10.298620601151422
5.7750753768844225,6.030857948115939,8.841990083989383,8.245668844555723,10.478577944983293
5.806633165829147,6.026720714698058,8.33448356863557,8.83648298761553,10.546358868031389
5.83819095477387,6.222577984201388,7.792461218952961,9.391833732612234,10.498024382732739
5.869748743718594,6.597409801990376,7.25254326271917,9.88514881628075,10.333911882836588
5.901306532663317,7.1080494950772675,6.760973498599258,10.295332241438027,10.058839942353524
5.932864321608041,7.7035157323903745,6.37197458193146,10.606229755903811,9.682459143658393
5.964422110552764,8.33531289588545,6.140606819057099,10.80625320956766,9.219800402569874
5.995979899497488,8.961825882150487,6.108555722707154,10.888167036805784,8.692083254135339
6.027537688442211,9.549050089543643,6.288449870051002,10.84901259471387,8.127811417336844
6.059095477386935,10.069917552810855,6.658684136124564,10.690152052272028,7.5640059363385355
6.0906532663316595,10.503386503231633,7.173368545561455,10.417430828240958,7.046910905876921
6.122211055276383,10.833700247429764,7.778214741141612,10.04147804339724,6.630448310950158
6.153768844221107,11.049887374563957,8.42197360292737,9.57818287004228,6.3695537889108715
6.18532663316583,11.145470350364201,9.061180557474602,9.049389291860885,6.3067368995348705
6.216884422110554,11.118335212659593,9.660796795174837,8.483809210751145,6.45667372112144
6.248442211055277,10.970729489763416,10.193333507384876,7.917982177260707,6.8001164853720555
6.28,10.709376190740613,10.637761238655687,7.396656156409732,7.292581715140217
